,Disease_ID,Disease_Name,Target_ID,Target_Symbol,score,evidenceCount,id
522457,MONDO_0010407,"intellectual disability, X-linked syndromic, Turner type",ENSG00000086758,HUWE1,0.8071854156674094,117.0,10075
522496,MONDO_0010408,syndactyly-telecanthus-anogenital and renal malformations syndrome,ENSG00000262919,CCNQ,0.651481307377943,14.0,92002
522509,MONDO_0010417,syndromic X-linked intellectual disability Najm type,ENSG00000147044,CASK,0.8243324187411304,97.0,8573
522525,MONDO_0010362,glycogen storage disease IXd,ENSG00000067177,PHKA1,0.7507785792326394,161.0,5255
522547,MONDO_0009964,short-rib thoracic dysplasia 9 with or without polydactyly,ENSG00000138002,IFT172,0.6851433037331427,10.0,26160
522553,MONDO_0009964,short-rib thoracic dysplasia 9 with or without polydactyly,ENSG00000187535,IFT140,0.8471721442951929,1400.0,9742
522570,MONDO_0009965,Perlman syndrome,ENSG00000144535,DIS3L2,0.8073085532037275,1606.0,129563
522598,MONDO_0009966,NPHP3-related Meckel-like syndrome,ENSG00000113971,NPHP3,0.778519571602386,263.0,27031
522645,MONDO_0009968,"renal tubular acidosis, distal, 2, with progressive sensorineural hearing loss",ENSG00000116039,ATP6V1B1,0.779608313711654,17.0,525
522680,MONDO_0009970,renal tubular dysgenesis of genetic origin,ENSG00000135744,AGT,0.6189869080054876,29.0,183
522681,MONDO_0009970,renal tubular dysgenesis of genetic origin,ENSG00000143839,REN,0.6672498137400025,18.0,5972
522683,MONDO_0009970,renal tubular dysgenesis of genetic origin,ENSG00000159640,ACE,0.6096356138556188,67.0,1636
522928,MONDO_0009973,reticular dysgenesis,ENSG00000004455,AK2,0.7978320688897651,140.0,204
523807,MONDO_0009974,familial hemophagocytic lymphohistiocytosis type 1,ENSG00000076944,STXBP2,0.6564148863483287,7.0,6813
524184,MONDO_0009974,familial hemophagocytic lymphohistiocytosis type 1,ENSG00000180644,PRF1,0.7186739121663168,12.0,5551
524761,MONDO_0009990,Revesz syndrome,ENSG00000092330,TINF2,0.7758235299494989,71.0,26277
524947,MONDO_0009997,Roberts syndrome,ENSG00000171320,ESCO2,0.7679377183287159,53.0,157570
525035,MONDO_0009998,Richieri Costa-Pereira syndrome,ENSG00000141543,EIF4A3,0.7257734928123668,16.0,9775
525167,MONDO_0009999,autosomal recessive Robinow syndrome,ENSG00000169071,ROR2,0.799666546290879,249.0,4920
525236,MONDO_0010002,Rothmund-Thomson syndrome,ENSG00000160957,RECQL4,0.7679113497459561,147.0,9401
525259,MONDO_0010004,EEC syndrome,ENSG00000073282,TP63,0.6350757854471294,161.0,8626
525397,MONDO_0010006,Sandhoff disease,ENSG00000049860,HEXB,0.8361761695089048,502.0,3074
525470,MONDO_0010008,sarcosinemia,ENSG00000123453,SARDH,0.6127609649732482,16.0,1757
525500,MONDO_0010010,Schinzel-Giedion syndrome,ENSG00000152217,SETBP1,0.7982968142198068,87.0,26040
525531,MONDO_0010011,schizencephaly,ENSG00000138083,SIX3,0.6509109539795429,12.0,6496
525548,MONDO_0010011,schizencephaly,ENSG00000164690,SHH,0.6381535350840746,11.0,6469
525550,MONDO_0010011,schizencephaly,ENSG00000170370,EMX2,0.6997807145718681,26.0,2018
525559,MONDO_0010011,schizencephaly,ENSG00000187498,COL4A1,0.6524243629837905,20.0,1282
525621,MONDO_0010013,schneckenbecken dysplasia,ENSG00000116704,SLC35D1,0.7748285134331845,81.0,23169
525986,MONDO_0010015,anterior segment dysgenesis 7,ENSG00000130508,PXDN,0.7093753968954656,138.0,7837
526358,MONDO_0010023,combined immunodeficiency due to ZAP70 deficiency,ENSG00000115085,ZAP70,0.762081220495613,342.0,7535
526828,MONDO_0010026,SHORT syndrome,ENSG00000145675,PIK3R1,0.831364609507119,291.0,5295
526850,MONDO_0010027,"free sialic acid storage disease, infantile form",ENSG00000119899,SLC17A5,0.7947841836222417,126.0,26503
526862,MONDO_0010028,sialuria,ENSG00000159921,GNE,0.8207857981722131,569.0,10020
526948,MONDO_0010029,situs inversus,ENSG00000156574,NODAL,0.7280015761446758,13.0,4838
527012,MONDO_0010031,Sjogren-Larsson syndrome,ENSG00000072210,ALDH3A2,0.8159331406025709,62.0,224
527140,MONDO_0010035,Smith-Lemli-Opitz syndrome,ENSG00000172893,DHCR7,0.8741591849677615,746.0,1717
527167,MONDO_0010038,growth delay due to insulin-like growth factor I resistance,ENSG00000140443,IGF1R,0.8137038940487524,475.0,3480
527282,MONDO_0010041,Charlevoix-Saguenay spastic ataxia,ENSG00000151835,SACS,0.7973917833326201,997.0,26278
527329,MONDO_0010043,hereditary spastic paraplegia 17,ENSG00000168000,BSCL2,0.7332306152710092,87.0,26580
527340,MONDO_0010044,hereditary spastic paraplegia 15,ENSG00000072121,ZFYVE26,0.7755457694495443,439.0,23503
527389,MONDO_0010047,hereditary spastic paraplegia 5A,ENSG00000172817,CYP7B1,0.8041792392795185,87.0,9420
527519,MONDO_0010056,"spinal muscular atrophy, type IV",ENSG00000152137,HSPB8,0.7185275675005163,13.0,26353
527551,MONDO_0010056,"spinal muscular atrophy, type IV",ENSG00000172062,SMN1,0.6641339722577017,9.0,6606
527606,MONDO_0010060,infantile onset spinocerebellar ataxia,ENSG00000107815,TWNK,0.8101003208039453,123.0,56652
528430,MONDO_0010066,familial isolated congenital asplenia,ENSG00000168028,RPSA,0.733060391766598,36.0,3921
528651,MONDO_0010068,"spondyloepimetaphyseal dysplasia, sponastrime type",ENSG00000160949,TONSL,0.7900537957525262,58.0,4796
529102,MONDO_0010075,"spondyloepimetaphyseal dysplasia with joint laxity, type 1, with or without fractures",ENSG00000176022,B3GALT6,0.8079133495176498,41.0,126792
529309,MONDO_0010077,spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome,ENSG00000162733,DDR2,0.7532469803249754,77.0,4921
529412,MONDO_0010078,spondyloperipheral dysplasia,ENSG00000139219,COL2A1,0.7719408603993559,80.0,1280
529498,MONDO_0010079,Canavan disease,ENSG00000108381,ASPA,0.8498680054611795,376.0,443
529688,MONDO_0010083,succinic semialdehyde dehydrogenase deficiency,ENSG00000112294,ALDH5A1,0.8399713729847572,573.0,7915
529782,MONDO_0010088,mucosulfatidosis,ENSG00000144455,SUMF1,0.7970665778503698,44.0,285362
529803,MONDO_0010089,isolated sulfite oxidase deficiency,ENSG00000139531,SUOX,0.8262743943207919,290.0,6821
529868,MONDO_0010091,Cold-induced sweating syndrome 1,ENSG00000006016,CRLF1,0.7902370272612912,40.0,9244
529908,MONDO_0010092,Filippi syndrome,ENSG00000169607,CKAP2L,0.7513302644624005,30.0,150468
529956,MONDO_0010094,spondylocarpotarsal synostosis syndrome,ENSG00000136068,FLNB,0.7660578487982437,60.0,2317
530159,MONDO_0010099,Tay-Sachs disease AB variant,ENSG00000196743,GM2A,0.7582844932051493,139.0,2760
530239,MONDO_0010100,Tay-Sachs disease,ENSG00000213614,HEXA,0.8570132917375985,839.0,3073
530593,MONDO_0010120,thrombocytopenia 3,ENSG00000082074,FYB1,0.6859812747231049,9.0,2533
530863,MONDO_0010121,thrombocytopenia-absent radius syndrome,ENSG00000265241,RBM8A,0.7315473167131037,16.0,9939
530925,MONDO_0010122,congenital thrombotic thrombocytopenic purpura,ENSG00000160323,ADAMTS13,0.8506508900010663,330.0,11093
531158,MONDO_0010130,dihydropyrimidine dehydrogenase deficiency,ENSG00000188641,DPYD,0.8240624389370133,330.0,1806
531162,MONDO_0010132,familial thyroid dyshormonogenesis,ENSG00000042832,TG,0.6438283304081944,329.0,7038
531166,MONDO_0010132,familial thyroid dyshormonogenesis,ENSG00000105641,SLC5A5,0.62406711435643,103.0,6528
531168,MONDO_0010132,familial thyroid dyshormonogenesis,ENSG00000115705,TPO,0.6652317394532972,151.0,7173
531171,MONDO_0010132,familial thyroid dyshormonogenesis,ENSG00000140274,DUOXA2,0.621807120824386,12.0,405753
531172,MONDO_0010132,familial thyroid dyshormonogenesis,ENSG00000140279,DUOX2,0.702357748072034,271.0,50506
531205,MONDO_0010134,Pendred syndrome,ENSG00000091137,SLC26A4,0.8507167044757628,739.0,5172
531329,MONDO_0010139,isolated thyroid-stimulating hormone deficiency,ENSG00000134200,TSHB,0.7333578957494691,19.0,7252
531394,MONDO_0010142,hypothyroidism due to TSH receptor mutations,ENSG00000165409,TSHR,0.7830379647263978,130.0,7253
531876,MONDO_0010149,transcobalamin II deficiency,ENSG00000185339,TCN2,0.7425028382825026,331.0,6948
531898,MONDO_0010152,trichomegaly-retina pigmentary degeneration-dwarfism syndrome,ENSG00000032444,PNPLA6,0.7761276247244018,38.0,10908
532042,MONDO_0010155,Dorfman-Chanarin disease,ENSG00000011198,ABHD5,0.7986880205061035,155.0,51099
532228,MONDO_0010156,Troyer syndrome,ENSG00000133104,SPART,0.764309901229263,144.0,23111
532386,MONDO_0010160,tyrosinemia type II,ENSG00000198650,TAT,0.7621429430741629,275.0,6898
532389,MONDO_0010161,tyrosinemia type I,ENSG00000103876,FAH,0.8086043703689048,441.0,2184
532413,MONDO_0010162,tyrosinemia type III,ENSG00000158104,HPD,0.7483770719013486,128.0,3242
532472,MONDO_0010164,"phocomelia, Schinzel type",ENSG00000154764,WNT7A,0.7660647993266001,26.0,7476
532635,MONDO_0010167,urocanic aciduria,ENSG00000159650,UROC1,0.6886347770403363,21.0,131669
532682,MONDO_0010168,Usher syndrome type 1,ENSG00000006611,USH1C,0.6681186554375931,40.0,10083
532705,MONDO_0010168,Usher syndrome type 1,ENSG00000107736,CDH23,0.7272596452841611,1215.0,64072
532720,MONDO_0010168,Usher syndrome type 1,ENSG00000137474,MYO7A,0.7090631121637343,799.0,4647
532730,MONDO_0010168,Usher syndrome type 1,ENSG00000150275,PCDH15,0.6879689262298291,292.0,65217
532749,MONDO_0010168,Usher syndrome type 1,ENSG00000182040,USH1G,0.6758870429412477,96.0,124590
532764,MONDO_0010169,Usher syndrome type 2A,ENSG00000042781,USH2A,0.8432406157747274,1776.0,7399
532780,MONDO_0010171,Usher syndrome type 1C,ENSG00000006611,USH1C,0.746200734866156,378.0,10083
532836,MONDO_0010172,VACTERL with hydrocephalus,ENSG00000171862,PTEN,0.6679557784274153,19.0,5728
532877,MONDO_0010176,orofaciodigital syndrome type 6,ENSG00000197603,CPLANE1,0.7886068487921636,282.0,65250
532881,MONDO_0010178,congenital bilateral aplasia of vas deferens from CFTR mutation,ENSG00000001626,CFTR,0.7898479807136504,582.0,1080
533963,MONDO_0009821,lethal osteosclerotic bone dysplasia,ENSG00000177706,FAM20C,0.8271870663695939,83.0,56975
534035,MONDO_0009823,primary hyperoxaluria type 1,ENSG00000172482,AGXT,0.8639647059915313,532.0,189
534120,MONDO_0009824,primary hyperoxaluria type 2,ENSG00000137106,GRHPR,0.7752854113694707,171.0,9380
534234,MONDO_0009825,5-oxoprolinase deficiency,ENSG00000178814,OPLAH,0.7005583053690767,152.0,26873
534248,MONDO_0009830,parkinsonian-pyramidal syndrome,ENSG00000100225,FBXO7,0.7708907406368747,133.0,25793
534260,MONDO_0009830,parkinsonian-pyramidal syndrome,ENSG00000145335,SNCA,0.660151749323474,7.0,6622
534352,MONDO_0009833,Shwachman-Diamond syndrome,ENSG00000126524,SBDS,0.8016258214419876,108.0,51119
534367,MONDO_0009833,Shwachman-Diamond syndrome,ENSG00000140598,EFL1,0.6844866627526411,27.0,79631
534520,MONDO_0009839,progressive supranuclear palsy-parkinsonism syndrome,ENSG00000186868,MAPT,0.6507724671562122,18.0,4137
534534,MONDO_0009843,hypomyelinating leukodystrophy 3,ENSG00000164022,AIMP1,0.7537087962753457,18.0,9255
534613,MONDO_0009845,pelviscapular dysplasia,ENSG00000092607,TBX15,0.7247111338206973,20.0,6913
535209,MONDO_0009846,pentosuria,ENSG00000169738,DCXR,0.6102581609578269,10.0,51181
535439,MONDO_0009849,hyperimmunoglobulinemia D with periodic fever,ENSG00000110921,MVK,0.8366697857142352,349.0,4598
535536,MONDO_0009852,hereditary intrinsic factor deficiency,ENSG00000134812,CBLIF,0.6228255623884333,65.0,2694
535556,MONDO_0009853,Imerslund-Grasbeck syndrome,ENSG00000107611,CUBN,0.6625213749718252,642.0,8029
535588,MONDO_0009853,Imerslund-Grasbeck syndrome,ENSG00000166126,AMN,0.6151445232322433,114.0,81693
535607,MONDO_0009855,d-bifunctional protein deficiency,ENSG00000133835,HSD17B4,0.8281256693337338,672.0,3295
535634,MONDO_0009856,Peters plus syndrome,ENSG00000187676,B3GLCT,0.8057272171032691,204.0,145173
535734,MONDO_0009857,persistent Mullerian duct syndrome,ENSG00000104899,AMH,0.7409654933058091,41.0,268
535846,MONDO_0009857,persistent Mullerian duct syndrome,ENSG00000135409,AMHR2,0.7419864985894822,25.0,269
536430,MONDO_0009861,phenylketonuria,ENSG00000171759,PAH,0.8985008489721464,1820.0,5053
536497,MONDO_0009862,dihydropteridine reductase deficiency,ENSG00000151552,QDPR,0.829250140905252,203.0,5860
536532,MONDO_0009863,BH4-deficient hyperphenylalaninemia A,ENSG00000150787,PTS,0.8441079476389437,192.0,5805
536777,MONDO_0009865,glycogen storage disease due to phosphoglycerate mutase deficiency,ENSG00000164708,PGAM2,0.750739326768105,73.0,5224
536867,MONDO_0009867,lethal congenital glycogen storage disease of heart,ENSG00000106617,PRKAG2,0.7651416474786669,500.0,51422
536972,MONDO_0009868,glycogen storage disease IXb,ENSG00000102893,PHKB,0.7514634508622023,249.0,5257
537244,MONDO_0009872,Bjornstad syndrome,ENSG00000074582,BCS1L,0.7634787614913466,30.0,617
537509,MONDO_0009874,Rabson-Mendenhall syndrome,ENSG00000171105,INSR,0.8048504753736566,332.0,3643
537649,MONDO_0009876,isolated growth hormone deficiency type IA,ENSG00000259384,GH1,0.6001444285775064,8.0,2688
537659,MONDO_0009877,Laron syndrome,ENSG00000112964,GHR,0.8109343264310449,252.0,2690
537698,MONDO_0009879,short stature due to growth hormone qualitative anomaly,ENSG00000259384,GH1,0.6764260327097275,15.0,2688
537699,MONDO_0009880,short stature-pituitary and cerebellar defects-small sella turcica syndrome,ENSG00000121454,LHX4,0.7199405996001991,70.0,89884
537709,MONDO_0009883,alpha-2-plasmin inhibitor deficiency,ENSG00000167711,SERPINF2,0.6541050122565494,8.0,5345
537726,MONDO_0009885,Scott syndrome,ENSG00000177119,ANO6,0.6967925909248361,36.0,196527
537866,MONDO_0009889,autosomal recessive polycystic kidney disease,ENSG00000170927,PKHD1,0.8716741487218793,3465.0,5314
537929,MONDO_0009892,Chuvash polycythemia,ENSG00000134086,VHL,0.7715277423896619,1068.0,7428
537968,MONDO_0009894,short-rib thoracic dysplasia 6 with or without polydactyly,ENSG00000137601,NEK1,0.8056813938361896,319.0,4750
538098,MONDO_0009897,adult polyglucosan body disease,ENSG00000114480,GBE1,0.7808467642328527,136.0,2632
539538,MONDO_0009901,Bartsocas-Papas syndrome,ENSG00000183421,RIPK4,0.758271569174709,148.0,54101
539817,MONDO_0009902,cutaneous porphyria,ENSG00000188690,UROS,0.7908770880048375,106.0,7390
539831,MONDO_0009903,postaxial acrofacial dysostosis,ENSG00000102967,DHODH,0.809979147466005,133.0,1723
539875,MONDO_0009904,Gitelman syndrome,ENSG00000070915,SLC12A3,0.8480735559919226,716.0,6559
540069,MONDO_0009908,pterin-4 alpha-carbinolamine dehydratase 1 deficiency,ENSG00000166228,PCBD1,0.7516093665377455,41.0,5092
540077,MONDO_0009910,Wiedemann-Rautenstrauch syndrome,ENSG00000148606,POLR3A,0.7895327692535549,53.0,11128
540293,MONDO_0009916,"46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency",ENSG00000130948,HSD17B3,0.8158719897768434,65.0,3293
540575,MONDO_0009917,autosomal recessive pseudohypoaldosteronism type 1,ENSG00000111319,SCNN1A,0.7611998077524567,125.0,6337
540592,MONDO_0009917,autosomal recessive pseudohypoaldosteronism type 1,ENSG00000166828,SCNN1G,0.6634102682097903,92.0,6340
540593,MONDO_0009917,autosomal recessive pseudohypoaldosteronism type 1,ENSG00000168447,SCNN1B,0.7346436445386326,96.0,6338
540602,MONDO_0009919,peroxisomal acyl-CoA oxidase deficiency,ENSG00000161533,ACOX1,0.8026226518367519,456.0,51
541023,MONDO_0009923,"46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency",ENSG00000277893,SRD5A2,0.8277354825953634,151.0,6716
541040,MONDO_0009925,autosomal recessive inherited pseudoxanthoma elasticum,ENSG00000091262,ABCC6,0.8097169482737367,687.0,368
541054,MONDO_0009926,autosomal recessive multiple pterygium syndrome,ENSG00000109063,MYH3,0.6086968516056916,37.0,4621
541082,MONDO_0009926,autosomal recessive multiple pterygium syndrome,ENSG00000196811,CHRNG,0.7931477762131109,125.0,1146
541118,MONDO_0009928,pulmonary alveolar microlithiasis,ENSG00000157765,SLC34A2,0.7039779591159184,36.0,10568
541280,MONDO_0009929,neonatal acute respiratory distress due to SP-B deficiency,ENSG00000168878,SFTPB,0.7177164677622199,87.0,6439
541418,MONDO_0009934,alveolar capillary dysplasia with misalignment of pulmonary veins,ENSG00000103241,FOXF1,0.7975199945017316,83.0,2294
541801,MONDO_0009937,pulmonary venoocclusive disease,ENSG00000204217,BMPR2,0.6652232808307224,65.0,659
541896,MONDO_0009940,pycnodysostosis,ENSG00000143387,CTSK,0.828911494909317,195.0,1513
542442,MONDO_0009943,Pyle disease,ENSG00000106483,SFRP4,0.6917158501790963,24.0,6424
542615,MONDO_0009945,pyridoxine-dependent epilepsy,ENSG00000147471,PLPBP,0.6983108576722544,25.0,11212
542623,MONDO_0009945,pyridoxine-dependent epilepsy,ENSG00000164904,ALDH7A1,0.7785823564658388,572.0,501
542671,MONDO_0009946,hemolytic anemia due to pyrimidine 5' nucleotidase deficiency,ENSG00000122643,NT5C3A,0.7952463938472971,41.0,51251
542709,MONDO_0009947,glutathione synthetase deficiency with 5-oxoprolinuria,ENSG00000100983,GSS,0.7215245277829816,12.0,2937
542978,MONDO_0009948,"pyropoikilocytosis, hereditary",ENSG00000163554,SPTA1,0.7232934216054115,319.0,6708
543250,MONDO_0009950,pyruvate kinase deficiency of red cells,ENSG00000143627,PKLR,0.7848316353269357,175.0,5313
543531,MONDO_0009953,leukocyte adhesion deficiency type II,ENSG00000181830,SLC35C1,0.7896791859997648,228.0,55343
543600,MONDO_0009955,rapadilino syndrome,ENSG00000160957,RECQL4,0.7644474418370919,138.0,9401
543606,MONDO_0009958,adult Refsum disease,ENSG00000107537,PHYH,0.6574158373750968,14.0,5264
543636,MONDO_0009959,peroxisome biogenesis disorder type 3B,ENSG00000108733,PEX12,0.7974793572434287,74.0,5193
543675,MONDO_0009963,Ulbright-Hodes syndrome,ENSG00000070269,TMEM260,0.6446749054899796,28.0,54916
543819,MONDO_0009963,Ulbright-Hodes syndrome,ENSG00000172890,NADSYN1,0.6279488437222821,19.0,55191
543943,MONDO_0009672,"spinal muscular atrophy, type III",ENSG00000172062,SMN1,0.7848591350124998,30.0,6606
543962,MONDO_0009672,"spinal muscular atrophy, type III",ENSG00000205571,SMN2,0.6627864258165187,13.0,6607
543997,MONDO_0009673,"spinal muscular atrophy, type II",ENSG00000172062,SMN1,0.764680416126145,20.0,6606
544012,MONDO_0009673,"spinal muscular atrophy, type II",ENSG00000205571,SMN2,0.6750093727871527,10.0,6607
544040,MONDO_0009675,autosomal recessive limb-girdle muscular dystrophy type 2A,ENSG00000092529,CAPN3,0.8212661942301346,1172.0,825
544373,MONDO_0009676,autosomal recessive limb-girdle muscular dystrophy type 2B,ENSG00000135636,DYSF,0.8350500571126733,895.0,8291
544549,MONDO_0009677,autosomal recessive limb-girdle muscular dystrophy type 2C,ENSG00000102683,SGCG,0.7941290985148663,289.0,6445
544697,MONDO_0009678,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4",ENSG00000106692,FKTN,0.8256066116124879,329.0,2218
545042,MONDO_0009683,autosomal recessive limb-girdle muscular dystrophy type 2H,ENSG00000119401,TRIM32,0.7553162343929262,194.0,22954
546226,MONDO_0009685,Miyoshi myopathy,ENSG00000135636,DYSF,0.753249126131739,540.0,8291
547522,MONDO_0009694,myeloperoxidase deficiency,ENSG00000005381,MPO,0.7656080557106452,47.0,4353
547545,MONDO_0009696,juvenile myoclonic epilepsy,ENSG00000022355,GABRA1,0.787783164303711,405.0,2554
547562,MONDO_0009696,juvenile myoclonic epilepsy,ENSG00000096093,EFHC1,0.789030002876786,466.0,114327
547596,MONDO_0009696,juvenile myoclonic epilepsy,ENSG00000114859,CLCN2,0.6825626093883063,56.0,1181
547696,MONDO_0009696,juvenile myoclonic epilepsy,ENSG00000182389,CACNB4,0.7310315501756413,136.0,785
547705,MONDO_0009696,juvenile myoclonic epilepsy,ENSG00000187730,GABRD,0.7072281638443767,32.0,2563
547752,MONDO_0009697,Lafora disease,ENSG00000112425,EPM2A,0.8288514482104493,113.0,7957
